	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YJR045C	YJR045C	5375.25791588912	-2.88505690413362	0.437364736525827	-6.59645523105235	4.21104582913346e-11	3.23675792929589e-10
YDL191W	YDL191W	1927.44263680807	2.7451715046983	0.416236881948756	6.59521446500808	4.246415605909e-11	3.2596666060038e-10
YPL078C	YPL078C	3517.73301843053	-2.66396698620637	0.403947183851529	-6.59483985209688	4.25715148464198e-11	3.26363039863194e-10
YPR145C-A	YPR145C-A	349.856379275062	-3.05188550511132	0.463041927940845	-6.59094851017727	4.37025445959768e-11	3.34595821828283e-10
YLR259C	YLR259C	4351.82335248118	-3.23496108099308	0.490855340982781	-6.5904571283998	4.384744033777e-11	3.34972402260001e-10
YNR002C	YNR002C	635.87362262573	-3.90091464514908	0.59190917805407	-6.59039391477849	4.38661144841081e-11	3.34972402260001e-10
YML113W	YML113W	470.248464583704	3.04228997960256	0.462040192601983	6.5844704168914	4.56509608241306e-11	3.48148017639236e-10
YMR243C	YMR243C	1344.46829338716	2.61055465017783	0.396682313427153	6.5809706201011	4.6738694443513e-11	3.55979887328551e-10
YNL071W	YNL071W	3605.07414936613	-2.75934229297172	0.419884968210623	-6.57166248349137	4.97565491707067e-11	3.78472868172505e-10
YER074W	YER074W	4276.94936333754	2.88453244530155	0.439268367426127	6.56667463264733	5.14512996724279e-11	3.90856371182114e-10
YLR388W	YLR388W	1396.96221356933	3.46105704687984	0.527467202137382	6.56165356415542	5.3214333866664e-11	4.03725846446958e-10
YGR148C	YGR148C	4533.86773688915	3.01214817654933	0.459100990397992	6.56097076579625	5.34586019259426e-11	4.05054374489322e-10
YPL222W	YPL222W	865.947485463442	-3.60927626243864	0.550654180073443	-6.5545244057845	5.58194859730107e-11	4.2239629114202e-10
YCL018W	YCL018W	1430.12117622924	2.92936260670431	0.447042477277196	6.55276121532388	5.64827963910845e-11	4.26864178661396e-10
YLR454W	YLR454W	557.864734513582	-3.18468699520702	0.486182157873976	-6.55039874176651	5.73836552470412e-11	4.33113490698351e-10
YGL006W	YGL006W	2698.79635915723	-2.84308243693696	0.434066090537685	-6.5498837594413	5.7581886110003e-11	4.34050330690203e-10
YFL047W	YFL047W	164.040005190408	3.10011684218519	0.473789459454592	6.54323725511733	6.02012076806795e-11	4.53211405380129e-10
YHR071W	YHR071W	1057.31474120074	2.62772467359363	0.401703820078873	6.54144805762038	6.0925995403572e-11	4.58079018072812e-10
YOL092W	YOL092W	485.054042889768	2.74658642296099	0.420027861190001	6.53905770721852	6.19076365327263e-11	4.64862855348946e-10
YPL217C	YPL217C	924.776719803508	2.7222837975925	0.416350598418441	6.53844093879875	6.21634241326724e-11	4.66185883668453e-10
YNL302C	YNL302C	4251.43122057866	3.32826219339656	0.509166601754081	6.53668599222863	6.2896907923439e-11	4.7108336279742e-10
YDR211W	YDR211W	840.50230828111	2.66443207830677	0.408088321645862	6.52905740492853	6.61848830308558e-11	4.95076449440259e-10
YDR144C	YDR144C	121.614340125713	3.63998703868902	0.557612260454079	6.52781026680597	6.67381605454477e-11	4.98578324380978e-10
YPL165C	YPL165C	176.1000140691	-3.71615497116182	0.570410689440018	-6.51487610586336	7.27496792066809e-11	5.42796014157363e-10
YBR177C	YBR177C	3151.97489662302	-2.57852953704739	0.395910660331343	-6.51290757083778	7.37098706034765e-11	5.49260447995626e-10
YEL053C	YEL053C	238.082149552651	2.9062036101766	0.446244251603803	6.51258497948534	7.38683982495157e-11	5.4974232344017e-10
YIL160C	YIL160C	4364.35649836701	-4.09720782068815	0.629485900692923	-6.50881587050328	7.57454974385944e-11	5.62996673220618e-10
YOR035C	YOR035C	587.833489002164	-2.9909890545566	0.459748002814328	-6.50571407868524	7.73251774213196e-11	5.74009587017324e-10
YOR096W	YOR096W	5173.43438806311	3.10381313559636	0.477201552817142	6.50419747646065	7.81092341241276e-11	5.78363823343888e-10
YNL178W	YNL178W	10877.1126082431	2.84090761404562	0.436779488826544	6.50421479652817	7.81002362211014e-11	5.78363823343888e-10
YKR018C	YKR018C	1359.18957943574	-2.95384921460951	0.454295406722316	-6.50204508102152	7.92353457406871e-11	5.85961388892935e-10
YDR418W	YDR418W	4378.25951316106	3.22199936322864	0.495720864664943	6.49962427021584	8.0520863222961e-11	5.94717144888881e-10
YPL220W	YPL220W	841.783228170405	2.67140608854932	0.411153842050002	6.49733947572947	8.17528476266169e-11	6.03055955351505e-10
YJL189W	YJL189W	4250.91232228732	3.3375583191163	0.51409332043033	6.4921254303062	8.46337464640533e-11	6.22738508844171e-10
YDL204W	YDL204W	716.278372373397	-3.6413292465666	0.560883399684356	-6.49213231950848	8.46298752772798e-11	6.22738508844171e-10
YDR161W	YDR161W	854.305515844405	2.59744676710943	0.400166080103446	6.49092188532815	8.53127076052957e-11	6.26946710720473e-10
YIL123W	YIL123W	608.645715930808	-3.00213001791475	0.462549874148065	-6.49039203273839	8.56133014260737e-11	6.28367301318939e-10
YGR095C	YGR095C	405.680812768892	2.73175814229436	0.421071990763406	6.48762729941183	8.71986567122346e-11	6.39202168164654e-10
YOR342C	YOR342C	489.489297326355	3.28028088376301	0.505952548973917	6.483376534846	8.9692279790664e-11	6.56659603417399e-10
YGR283C	YGR283C	472.5775093824	2.69392658650227	0.415745099416879	6.47975548065568	9.18713823664844e-11	6.7177364109925e-10
YFR014C	YFR014C	428.637948442656	-2.79907995803744	0.432126918966639	-6.4774487197673	9.3286461295393e-11	6.81270328936555e-10
YPR016C	YPR016C	1861.10588547218	2.58969999944067	0.399862009953819	6.47648422449475	9.38844271553295e-11	6.84783424469197e-10
YLR449W	YLR449W	1099.4316421427	2.76247093903408	0.426757303882013	6.47316616237183	9.59703127878412e-11	6.99127017410927e-10
YLR372W	YLR372W	869.52368187496	3.84332116761643	0.59389393704659	6.47139316950954	9.71034009639077e-11	7.06502632851686e-10
YPL127C	YPL127C	517.487042283034	-2.95454531721025	0.456865760127415	-6.46698784427676	9.99756883144715e-11	7.26498271039528e-10
YER130C	YER130C	391.385674545126	2.71437511802693	0.420036644746408	6.462234074043	1.03168345369847e-10	7.48769515280291e-10
YLR221C	YLR221C	622.877712042318	2.68603417963854	0.415928328191351	6.45792555491148	1.0614793219322e-10	7.69441137197633e-10
YDR045C	YDR045C	144.298701664826	3.29007371523442	0.509886482080819	6.4525611697094	1.09975469480077e-10	7.96200648633883e-10
YDR002W	YDR002W	2976.86131643212	3.12950038133874	0.485160748776212	6.45044016696057	1.11525757345681e-10	8.06427605893399e-10
YHL024W	YHL024W	185.453531610625	-3.87275801877069	0.600732633870943	-6.44672488294134	1.14292981375628e-10	8.2541799249945e-10
YNL130C	YNL130C	557.94961185845	-2.75350399305156	0.427389048579666	-6.44261710074749	1.17430694269054e-10	8.4703396100228e-10
YLR167W	YLR167W	13760.6449931018	3.19420377364437	0.495854493843671	6.44181672910564	1.18051782001465e-10	8.50466527899854e-10
YFL018C	YFL018C	1947.14997374077	-2.63147824683067	0.408633721468849	-6.43969919411381	1.19710513512556e-10	8.61356852141328e-10
YPR194C	YPR194C	1550.84891844361	-3.03690974618233	0.47162728526714	-6.43921554382112	1.2009255583153e-10	8.6304552086536e-10
YBR189W	YBR189W	6524.15249683964	3.56192048443676	0.553268384889407	6.4379613614625	1.21088813210375e-10	8.6913869972202e-10
YCR087C-A	YCR087C-A	454.319710580442	3.8719559147215	0.601443630098103	6.43777025968325	1.21241322057778e-10	8.69168204764268e-10
YKR049C	YKR049C	1243.51272132217	-3.32299110289922	0.516243632213056	-6.43686603678592	1.21965487073732e-10	8.73290779695416e-10
YGL255W	YGL255W	4971.68898290705	2.57365785424273	0.400033459677565	6.43360646961169	1.24611235476734e-10	8.91145306699918e-10
YGL103W	YGL103W	9517.8049277398	3.22224574083052	0.501023278120856	6.43132940432611	1.26492696821096e-10	9.03497225952635e-10
YPR155C	YPR155C	209.943350356138	-3.17589211225177	0.494178591735819	-6.42660804284611	1.30482690819848e-10	9.30861291269004e-10
YLL028W	YLL028W	723.852851085478	3.03624128754779	0.472558027704998	6.42511841835266	1.31766900058906e-10	9.38879238010963e-10
YMR196W	YMR196W	850.798476366659	-3.0118607888821	0.469067110283307	-6.42095922492412	1.35418300643026e-10	9.63724163871448e-10
YOL021C	YOL021C	687.798573308425	2.60132407245616	0.405400148060893	6.41668259101234	1.39275882120212e-10	9.89974322303498e-10
YHR204W	YHR204W	182.192820178186	3.26497138003227	0.508909480051655	6.41562302926813	1.40248098676765e-10	9.95676501757346e-10
YKL093W	YKL093W	1289.414146156	-3.59653376267027	0.561007227039967	-6.41085103599574	1.44709540694828e-10	1.02610627100436e-09
YNL023C	YNL023C	385.104248355356	2.7325365614575	0.426255832376669	6.41055524383499	1.4499060241908e-10	1.02685605606838e-09
YCR035C	YCR035C	525.637686362265	2.66372787591162	0.41559415111712	6.40944505294769	1.46050272444534e-10	1.03311164940536e-09
YDR345C	YDR345C	5837.76770847979	2.85721492128487	0.445855952423455	6.40838124007193	1.4707277388839e-10	1.03908954965537e-09
YHR032W	YHR032W	960.638564482248	2.81427476384417	0.439196047536558	6.40778709104825	1.47646891289323e-10	1.0418889666043e-09
YLR345W	YLR345W	996.499229436847	-2.95270443525674	0.461175116524096	-6.40256668120225	1.52786363425274e-10	1.07685888156658e-09
YIL110W	YIL110W	321.686165880893	2.81378068234739	0.439789789951948	6.39801274753292	1.57412148973337e-10	1.10812855352985e-09
YMR010W	YMR010W	219.968192627352	3.12421101429785	0.488356620222693	6.39739666654502	1.58048366663764e-10	1.11127164891917e-09
YOR293W	YOR293W	5245.97426888964	2.83470911656329	0.443155658233945	6.3966443029524	1.5882872997326e-10	1.11541951013595e-09
YLR008C	YLR008C	221.473691895428	3.24390261647459	0.507285050212495	6.3946347622816	1.6093156165642e-10	1.12883372050498e-09
YKL129C	YKL129C	316.360644270188	-2.9343765906814	0.459293969340707	-6.38888552116969	1.6709909134954e-10	1.17069303592615e-09
YLR303W	YLR303W	242.169211109756	3.08426039487072	0.483245673346147	6.38238594774025	1.74349872289007e-10	1.2200324993987e-09
YJL177W	YJL177W	3325.58266664534	3.11037638565394	0.487353656175749	6.38217513347694	1.74590126982973e-10	1.22025581591798e-09
YPL227C	YPL227C	208.001003856673	3.65618777561048	0.572927610251568	6.38158767388619	1.75261333854113e-10	1.22348704694105e-09
YER056C-A	YER056C-A	2435.09878068936	3.12825275001232	0.490224698311468	6.38126304281952	1.75633324688288e-10	1.22462426511822e-09
YML059C	YML059C	226.708347226225	2.86074139398589	0.448549114983766	6.37776622096207	1.79689521367514e-10	1.25141679744296e-09
YMR318C	YMR318C	861.452128306264	3.10716368609502	0.487774963592871	6.37007619909017	1.88934309571599e-10	1.31423782798202e-09
YER178W	YER178W	2583.21653769981	-2.74641974358262	0.431235776361508	-6.36871960567639	1.90612706978441e-10	1.3243400056616e-09
YMR297W	YMR297W	3930.12289570482	-2.83518373056813	0.445232392740355	-6.36787389416546	1.91666395550897e-10	1.33008303168436e-09
YOL083W	YOL083W	974.478655439623	-4.21005035112153	0.661507249526475	-6.36432987565171	1.96144186452205e-10	1.35954615390599e-09
YBR221C	YBR221C	1781.09306821613	-2.61583597951742	0.411037272868898	-6.36398728820818	1.96582416670217e-10	1.36097306671095e-09
YER024W	YER024W	2352.42474014981	-4.06220076027581	0.638419257306337	-6.36290449228511	1.97973803721429e-10	1.36898768405715e-09
YLR287C	YLR287C	471.69636632337	2.64201634697631	0.415590593510396	6.35725733024854	2.0538776906334e-10	1.41858038137262e-09
YGR118W	YGR118W	4894.14631709597	2.83347847738239	0.446070658330567	6.35208441637199	2.12416692679791e-10	1.46539996351653e-09
YAL049C	YAL049C	887.478573754973	-2.71916191760191	0.428173293141114	-6.35061074840497	2.14461747296234e-10	1.47776759284005e-09
YHR179W	YHR179W	2205.95669333867	3.26690546492717	0.514725652993732	6.34688682393483	2.19715642255648e-10	1.51219097143517e-09
YKL213C	YKL213C	348.725412092369	-2.96378690995705	0.467045266604724	-6.34582367465765	2.21238516315705e-10	1.52088496486043e-09
YOR020W-A	YOR020W-A	794.525431121722	-2.69809128354227	0.425239225499521	-6.34487865124125	2.2260083706975e-10	1.5284561579338e-09
YJL057C	YJL057C	465.653147120187	-2.99945769416486	0.473195073393922	-6.33873398691938	2.3166081426601e-10	1.58880256341455e-09
YGR185C	YGR185C	1016.09566518735	2.96822080561234	0.468328556003983	6.33790267016537	2.32913878088923e-10	1.59552816838225e-09
YBR048W	YBR048W	3607.51081946411	2.63751292677939	0.416178605327505	6.3374543838068	2.33592336022371e-10	1.59830643934933e-09
YDR325W	YDR325W	150.93897156003	3.00762646472211	0.474705618421515	6.33577178783564	2.3615611985e-10	1.61396312014172e-09
YPR185W	YPR185W	147.023340197237	-3.53486927802777	0.558280562497298	-6.33170759557813	2.42462659790842e-10	1.65513263216196e-09
YJR123W	YJR123W	15625.1401110053	2.82495555142937	0.446369868592758	6.32873262779907	2.47182990061761e-10	1.68539088799969e-09
YOL108C	YOL108C	503.391770880228	-2.74172702887024	0.433464157472769	-6.32515279891966	2.52982122206531e-10	1.72292591832983e-09
YOL125W	YOL125W	448.51453962156	2.77197527062536	0.438443070433842	6.32231515914364	2.57673163062225e-10	1.75283590714919e-09
YHR021C	YHR021C	3242.34481532498	2.78195216084299	0.440527180922012	6.31505224040986	2.70070230736362e-10	1.83291001323624e-09
YKL157W	YKL157W	1647.78883378992	-2.59027155043986	0.410170401243899	-6.31511084803901	2.69967899812524e-10	1.83291001323624e-09
YML091C	YML091C	461.381042058229	-2.92726649642731	0.463600481305393	-6.31420072771451	2.71561281336944e-10	1.84089632498898e-09
YDR275W	YDR275W	635.43819340388	-2.67208882015302	0.423210532328185	-6.31385236433792	2.72173601439687e-10	1.84291420073092e-09
YER028C	YER028C	243.234655391192	2.88969167803422	0.457692301266135	6.31361215830009	2.72596598017999e-10	1.84364696835037e-09
YKR009C	YKR009C	2182.67712928878	-4.44060035294713	0.703833144931585	-6.30916629164825	2.80542563505932e-10	1.89519930156199e-09
YER044C	YER044C	405.463035235739	-2.81646770438131	0.446616726036851	-6.30622979433358	2.8591444705419e-10	1.92704363221679e-09
YBR145W	YBR145W	281.783861167397	-3.22074928763233	0.51071624902742	-6.3063379983812	2.85714733325059e-10	1.92704363221679e-09
YER036C	YER036C	4262.56451072448	2.51617867850748	0.399174915817668	6.30344888619403	2.91094239364225e-10	1.95969995397272e-09
YLR197W	YLR197W	3717.5363355097	3.24144869163495	0.514581080192011	6.29919912800803	2.99187434276443e-10	2.01025879872126e-09
YOR311C	YOR311C	579.609877462145	2.58085115428634	0.409714476665628	6.29914562768208	2.99290707270777e-10	2.01025879872126e-09
YOR347C	YOR347C	118.743851944014	-3.579507638523	0.568454159718909	-6.29691519944723	3.03627272246422e-10	2.03705032479644e-09
YKL191W	YKL191W	584.43489982035	2.58879706367069	0.411143678510976	6.29657513657134	3.04293815707028e-10	2.03918635994973e-09
YLR395C	YLR395C	1876.40354550616	-2.50611949375194	0.398152214735791	-6.29437536951785	3.08640135284188e-10	2.06594888269656e-09
YOL120C	YOL120C	7242.98575872521	3.25720742040509	0.517600376522323	6.29290002122829	3.11589041584937e-10	2.08330709653308e-09
YBR230W-A	YBR230W-A	122.104275238244	-3.86494181308509	0.614792677716018	-6.28657749705724	3.24541044009092e-10	2.16743089482469e-09
YBR204C	YBR204C	302.085883695838	-3.28809184122356	0.523385223898041	-6.28235512025862	3.33482003235614e-10	2.22460602841799e-09
YML125C	YML125C	509.425841182985	2.83776598465479	0.451908854673078	6.27950958541783	3.39642656917917e-10	2.26312518949743e-09
YNL239W	YNL239W	1326.11633174642	-2.51571839680487	0.400935304527468	-6.27462428076727	3.50479586188177e-10	2.33268060943653e-09
YCR005C	YCR005C	4860.35014215544	-3.54979109448541	0.56590890022285	-6.27272533280098	3.54782457246906e-10	2.35863887865509e-09
YDL075W	YDL075W	5199.78599561182	2.83620492881281	0.45220402616511	6.2719585954709	3.56534403939881e-10	2.3675986438502e-09
YLR205C	YLR205C	1035.39792916239	-2.68641197795087	0.428454282071151	-6.27000847083321	3.61028464313697e-10	2.39472674460399e-09
YGL188C-A	YGL188C-A	64.100544346377	3.69354269157562	0.589293300302725	6.26774933582007	3.6630380508708e-10	2.42696989411202e-09
YDR232W	YDR232W	1704.86809757106	2.46783887763171	0.394064090404131	6.2625317498502	3.78776722656616e-10	2.50677431028226e-09
YLR139C	YLR139C	85.4785725391864	3.52583122784367	0.56303155911645	6.26222663855054	3.79518800890052e-10	2.50885058331043e-09
YDR025W	YDR025W	4749.06633449607	2.65126225118895	0.423515674749143	6.26012780461866	3.84662092760057e-10	2.53998407812362e-09
YMR310C	YMR310C	375.245236150051	2.69024423249772	0.430062362288385	6.25547471344104	3.96308554015322e-10	2.61394054151772e-09
YNL221C	YNL221C	628.385430482771	2.53742827685106	0.405647054746242	6.25526118620134	3.96851182488262e-10	2.61457522590973e-09
YHR161C	YHR161C	679.168521976746	-2.80219227695872	0.448417187811265	-6.24907419502872	4.12892756187487e-10	2.71720547526979e-09
YPR193C	YPR193C	96.2514316333291	-4.38270564962807	0.70152243107224	-6.2474205463813	4.17286428363214e-10	2.74303772269735e-09
YBL076C	YBL076C	1607.38678246449	2.87719342125408	0.460602721443839	6.24658363336417	4.19527429949147e-10	2.75467730629165e-09
YDL122W	YDL122W	962.123452972125	2.63350252039614	0.421617783355992	6.24618463536807	4.20599957945221e-10	2.75862704779973e-09
YLR344W	YLR344W	3618.90841439466	2.80335916673602	0.448841129742759	6.24577156808844	4.21713124533741e-10	2.76283419507172e-09
YNL232W	YNL232W	567.02304052527	2.67949690828043	0.429044288740665	6.24526879531556	4.23071917471467e-10	2.76863935265965e-09
YJL155C	YJL155C	580.126689175081	-3.17584924674572	0.5086016941117	-6.24427579285301	4.25768171486726e-10	2.78317430847963e-09
YDR339C	YDR339C	947.917028867475	2.56879543863958	0.411480568682466	6.24281104418781	4.29775979005556e-10	2.80624070126593e-09
YNL207W	YNL207W	535.837358860751	2.87321668270878	0.460924085463102	6.23360065860301	4.55834220481311e-10	2.9730746429388e-09
YKR011C	YKR011C	289.288133656018	-2.94286958822576	0.47231852263296	-6.23068850194695	4.64389672529503e-10	3.02550646496696e-09
YEL065W	YEL065W	765.247920323332	-3.17599960975116	0.510241373518381	-6.22450427304823	4.83080981112688e-10	3.14378367375224e-09
YBR163W	YBR163W	169.0762299017	2.91322520105574	0.468167731631408	6.22260998404168	4.88951787703602e-10	3.17845795846837e-09
YHR046C	YHR046C	565.436213197346	3.76541267784102	0.60543421156311	6.21935894260002	4.99190159771631e-10	3.24141548312909e-09
YBR241C	YBR241C	611.678856590218	-3.30237906102547	0.53114769226812	-6.21744028845078	5.05330359982096e-10	3.27765217986172e-09
YOR107W	YOR107W	835.803594077124	3.92565620714617	0.631681579384448	6.21461244915767	5.14514775074678e-10	3.33353212125264e-09
YBR147W	YBR147W	128.724985412655	-3.47619628705219	0.559601976215452	-6.21190852570153	5.23448977206668e-10	3.38766923701597e-09
